mechanism_tag,mechanism,alpha,seed,update,update_u,update_counter,energy_E_pre,energy_E_post,funding_z,funding_g,funding_g_raw,funding_cut_active,funding_income,funding_alpha_eff,episode_return_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,vartd_VarTD,depr_F,depr_F_post,env_steps
hardzero_plus_depr__c0p60__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.08,41,0,1.0,1,1.0,0.4077142,1.0157976,0.096427836,0.096427836,1.0,0.007714227,0.08,-27.423994,2.2347994,0.7449331,0.19999999,0.0,0.15954061,0.0,0.0,3200
hardzero_plus_depr__c0p60__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.08,41,1,0.0,1,0.4077142,0.4149442,1.0439509,0.090375155,0.090375155,1.0,0.007230012,0.08,-27.942667,2.296738,0.76557934,0.17600001,0.0,0.1457079,0.0,0.02,6400
hardzero_plus_depr__c0p60__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.08,41,2,0.0,1,0.4149442,0.4221707,1.0354754,0.09215621,0.09215621,1.0,0.0072265114,0.07841589,-27.160028,2.2780914,0.75936383,0.112,0.0,0.16250852,0.02,0.04,9600
hardzero_plus_depr__c0p60__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.08,41,3,0.0,1,0.4221707,0.42982203,1.0019817,0.09954473,0.09954473,1.0,0.0076513216,0.076863155,-27.186563,2.2044039,0.7348013,0.17600001,0.0,0.17438948,0.04,0.06,12800
hardzero_plus_depr__c0p60__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.08,41,4,0.0,1,0.42982203,0.42982203,1.1055894,0.0,0.07841707,0.0,0.0,0.075341165,-28.573126,2.4323452,0.8107817,0.14400001,0.0,0.17196593,0.06,0.08,16000
hardzero_plus_depr__c0p60__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.08,41,5,0.0,1,0.42982203,0.43583128,1.089527,0.08137162,0.08137162,1.0,0.006009238,0.073849306,-28.569685,2.3970072,0.7990024,0.14400001,0.0,0.19502284,0.08,0.099999994,19200
hardzero_plus_depr__c0p60__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.08,41,6,0.0,1,0.43583128,0.44269076,1.0233694,0.0947612,0.0947612,1.0,0.0068594785,0.072386995,-27.411627,2.2514577,0.7504859,0.096,0.0,0.16113259,0.099999994,0.11999999,22400
hardzero_plus_depr__c0p60__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.08,41,7,0.0,1,0.44269076,0.44897792,1.052521,0.08860924,0.08860924,1.0,0.0062871478,0.07095364,-27.87015,2.3155925,0.7718642,0.2,0.0,0.18065763,0.11999999,0.13999999,25600
hardzero_plus_depr__c0p60__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.08,41,8,0.0,1,0.44897792,0.4554027,1.0344305,0.09237819,0.09237819,1.0,0.0064247795,0.06954866,-27.482212,2.2757926,0.75859755,0.15200001,0.0,0.15585855,0.13999999,0.15999998,28800
hardzero_plus_depr__c0p60__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.08,41,9,0.0,1,0.4554027,0.4613119,1.0620744,0.08668132,0.08668132,1.0,0.0059091956,0.0681715,-27.517317,2.3366103,0.7788701,0.120000005,0.0,0.20588,0.15999998,0.17999998,32000
hardzero_plus_depr__c0p60__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.08,41,10,0.0,1,0.4613119,0.46764982,1.0229708,0.094848216,0.094848216,1.0,0.0063379114,0.06682162,-26.852594,2.2505808,0.7501936,0.208,0.0,0.13274714,0.17999998,0.19999997,35200
hardzero_plus_depr__c0p60__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.08,41,11,0.0,1,0.46764982,0.47363558,1.0391104,0.09138809,0.09138809,1.0,0.0059857797,0.065498464,-27.872744,2.2860885,0.7620295,0.15200001,0.0,0.205776,0.19999997,0.21999997,38400
hardzero_plus_depr__c0p60__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.08,41,12,0.0,1,0.47363558,0.47989514,1.0110022,0.09749848,0.09749848,1.0,0.006259549,0.064201504,-26.53994,2.2242491,0.7414164,0.16800001,0.0,0.14868143,0.21999997,0.23999996,41600
hardzero_plus_depr__c0p60__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.08,41,13,0.0,1,0.47989514,0.48567617,1.0368544,0.09186406,0.09186406,1.0,0.005781026,0.06293023,-27.921701,2.281125,0.760375,0.13,0.0,0.16520788,0.23999996,0.25999996,44800
hardzero_plus_depr__c0p60__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.08,41,14,0.0,1,0.48567617,0.49124944,1.0440638,0.09035167,0.09035167,1.0,0.005573264,0.061684124,-27.599255,2.2969863,0.76566213,0.14400001,0.0,0.16310889,0.25999996,0.27999997,48000
hardzero_plus_depr__c0p60__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.08,41,15,0.0,1,0.49124944,0.49674857,1.041195,0.09095047,0.09095047,1.0,0.0054991106,0.0604627,-27.159983,2.290675,0.7635583,0.112,0.0,0.17048699,0.27999997,0.29999998,51200
hardzero_plus_depr__c0p60__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.08,41,16,0.0,1,0.49674857,0.50256085,1.0084528,0.098072484,0.098072484,1.0,0.00581231,0.059265453,-26.95045,2.2186403,0.7395468,0.128,0.0,0.14278246,0.29999998,0.32,54400
hardzero_plus_depr__c0p60__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.08,41,17,0.0,1,0.50256085,0.50868845,0.9768252,0.105481125,0.105481125,1.0,0.0061276015,0.058091924,-25.74204,2.1490583,0.7163528,0.14400001,0.0,0.15386866,0.32,0.34,57600
hardzero_plus_depr__c0p60__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.08,41,18,0.0,1,0.50868845,0.513395,1.0827245,0.08265623,0.08265623,1.0,0.00470658,0.05694163,-28.688948,2.3820415,0.79401386,0.17600001,0.0,0.18750508,0.34,0.36,60800
