mechanism_tag,mechanism,alpha,seed,update,update_u,update_counter,energy_E_pre,energy_E_post,funding_z,funding_g,funding_g_raw,funding_cut_active,funding_income,funding_alpha_eff,episode_return_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,vartd_VarTD,depr_F,depr_F_post,env_steps
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,0,1.0,1,1.0,0.4616827,1.0750173,0.08413616,0.08413616,1.0,0.0016827232,0.02,-27.862705,2.3650854,0.7883618,0.16,0.0,0.13813628,0.0,0.0,3200
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,1,0.0,1,0.4616827,0.46351367,1.0383499,0.091548264,0.091548264,1.0,0.0018309653,0.02,-27.47996,2.2844152,0.76147175,0.120000005,0.0,0.1479145,0.0,0.03,6400
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,2,0.0,1,0.46351367,0.46351367,1.1137079,0.0,0.07696478,0.0,0.0,0.019555023,-28.397125,2.4502063,0.81673545,0.112,0.0,0.20101668,0.03,0.06,9600
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,3,0.0,1,0.46351367,0.4652743,1.0358211,0.09208288,0.09208288,1.0,0.00176062,0.01911995,-27.555174,2.278852,0.7596173,0.112,0.0,0.17420982,0.06,0.089999996,12800
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,4,0.0,1,0.4652743,0.4652743,1.1202445,0.0,0.07581507,0.0,0.0,0.018694554,-28.973904,2.4645872,0.8215291,0.112,0.0,0.16229096,0.089999996,0.12,16000
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,5,0.0,1,0.4652743,0.46694455,1.0391663,0.09137633,0.09137633,1.0,0.0016702336,0.018278625,-27.75104,2.2862115,0.76207054,0.14400001,0.0,0.15836409,0.12,0.14999999,19200
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,6,0.0,1,0.46694455,0.46845222,1.0738661,0.084359474,0.084359474,1.0,0.0015076679,0.017871946,-27.881058,2.3625526,0.78751755,0.17600001,0.0,0.1682328,0.14999999,0.17999999,22400
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,7,0.0,1,0.46845222,0.46993828,1.0703629,0.0850427,0.0850427,1.0,0.0014860632,0.017474318,-28.000082,2.3548455,0.7849485,0.14400001,0.0,0.16595183,0.17999999,0.21,25600
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,8,0.0,1,0.46993828,0.47152922,1.0309716,0.093116865,0.093116865,1.0,0.0015909515,0.017085535,-27.392563,2.268183,0.756061,0.128,0.0,0.15734054,0.21,0.24,28800
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,9,0.0,1,0.47152922,0.47289032,1.0889696,0.08147614,0.08147614,1.0,0.0013610919,0.016705405,-28.535433,2.395781,0.7985937,0.120000005,0.0,0.16492502,0.24,0.26999998,32000
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,10,0.0,1,0.47289032,0.4747517,0.9432497,0.11395944,0.11395944,1.0,0.0018613826,0.016333729,-25.936928,2.0751908,0.69173026,0.192,0.0,0.12223647,0.26999998,0.29999998,35200
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,11,0.0,1,0.4747517,0.476202,1.04186,0.09081132,0.09081132,1.0,0.0014502861,0.015970323,-27.985228,2.2921376,0.7640459,0.192,0.0,0.17427549,0.29999998,0.32999998,38400
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,12,0.0,1,0.476202,0.47769526,1.0194128,0.095628485,0.095628485,1.0,0.0014932392,0.015615004,-27.367311,2.2427528,0.7475843,0.208,0.0,0.18707192,0.32999998,0.35999998,41600
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,13,0.0,1,0.47769526,0.47904548,1.0533626,0.08843769,0.08843769,1.0,0.0013502304,0.01526759,-27.59672,2.317444,0.7724814,0.13,0.0,0.15763474,0.35999998,0.39,44800
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,14,0.0,1,0.47904548,0.48055446,0.99531156,0.1010854,0.1010854,1.0,0.0015089933,0.014927905,-26.742264,2.1897292,0.7299098,0.112,0.0,0.14025426,0.39,0.42,48000
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,15,0.0,1,0.48055446,0.48179936,1.0690889,0.08529254,0.08529254,1.0,0.001244911,0.014595778,-28.021444,2.3520427,0.7840142,0.14400001,0.0,0.15656753,0.42,0.45,51200
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,16,0.0,1,0.48179936,0.48308024,1.0469536,0.08975248,0.08975248,1.0,0.0012808613,0.01427104,-27.291317,2.3033438,0.76778126,0.16800001,0.0,0.17413463,0.45,0.48,54400
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,17,0.0,1,0.48308024,0.48434907,1.041283,0.09093204,0.09093204,1.0,0.0012688227,0.0139535265,-27.603254,2.2908683,0.76362276,0.096,0.0,0.14666061,0.48,0.51,57600
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,18,0.0,1,0.48434907,0.48564667,1.0217723,0.095110334,0.095110334,1.0,0.0012975977,0.013643078,-27.353075,2.2479439,0.74931467,0.17600001,0.0,0.19058879,0.51,0.53999996,60800
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,19,0.0,1,0.48564667,0.4869101,1.0235887,0.094713375,0.094713375,1.0,0.0012634326,0.013339537,-27.373102,2.25194,0.7506467,0.128,0.0,0.14003088,0.53999996,0.56999993,64000
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,20,0.0,1,0.4869101,0.48809677,1.0410377,0.090983436,0.090983436,1.0,0.001186674,0.013042748,-27.446903,2.2903285,0.7634429,0.16800001,0.0,0.16256131,0.56999993,0.5999999,67200
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,21,0.0,1,0.48809677,0.48922715,1.0523728,0.088639475,0.088639475,1.0,0.0011303806,0.012752564,-26.803913,2.3152664,0.77175546,0.15200001,0.0,0.16738614,0.5999999,0.6299999,70400
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,22,0.0,1,0.48922715,0.49040022,1.0265019,0.09408018,0.09408018,1.0,0.0011730702,0.012468834,-27.098791,2.2583492,0.75278306,0.16000001,0.0,0.15205814,0.6299999,0.65999985,73600
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,23,0.0,1,0.49040022,0.49141404,1.0800942,0.08315834,0.08315834,1.0,0.0010138182,0.0121914195,-29.362396,2.3762548,0.79208493,0.18400002,0.0,0.19828907,0.65999985,0.6899998,76800
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,24,0.0,1,0.49141404,0.49263716,0.9888109,0.10260985,0.10260985,1.0,0.0012231275,0.0119201755,-26.130201,2.1754274,0.7251425,0.216,0.008,0.15253487,0.6899998,0.7199998,80000
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,25,0.0,1,0.49263716,0.49389228,0.9678237,0.10769024,0.10769024,1.0,0.0012551261,0.0116549665,-26.122704,2.1292546,0.70975155,0.2,0.0,0.165199,0.7199998,0.74999976,83200
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,26,0.0,1,0.49389228,0.4948936,1.0561626,0.08786934,0.08786934,1.0,0.0010013289,0.011395658,-27.310322,2.323604,0.7745347,0.14999999,0.0,0.14040181,0.74999976,0.77999973,86400
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,27,0.0,1,0.4948936,0.4958966,1.0456672,0.09001871,0.09001871,1.0,0.0010029991,0.011142119,-27.249552,2.3005137,0.76683795,0.14400001,0.0,0.14640264,0.77999973,0.8099997,89600
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,28,0.0,1,0.4958966,0.49688697,1.041409,0.09090566,0.09090566,1.0,0.0009903463,0.010894221,-27.928205,2.2911456,0.7637152,0.17600001,0.0,0.142323,0.8099997,0.8399997,92800
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,29,0.0,1,0.49688697,0.49791157,1.0168744,0.09618904,0.09618904,1.0,0.0010245901,0.010651839,-26.552677,2.2371683,0.7457228,0.128,0.0,0.17417064,0.8399997,0.86999965,96000
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,30,0.0,1,0.49791157,0.49905893,0.95794934,0.110166766,0.110166766,1.0,0.0011473701,0.010414848,-25.650331,2.1075306,0.70251024,0.208,0.0,0.15764278,0.86999965,0.8999996,99200
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,31,0.0,1,0.49905893,0.49999085,1.038506,0.09151536,0.09151536,1.0,0.000931913,0.010183131,-27.257013,2.2847588,0.7615863,0.2,0.0,0.15116277,0.8999996,0.9299996,102400
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,32,0.0,1,0.49999085,0.5009533,1.0147207,0.09666723,0.09666723,1.0,0.000962474,0.009956569,-26.310844,2.23243,0.74414337,0.16000001,0.0,0.1644491,0.9299996,0.95999956,105600
hardzero_plus_depr__c0p54__z1p10__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.02,32,33,0.0,1,0.5009533,0.5018663,1.027878,0.09378253,0.09378253,1.0,0.0009129774,0.009735048,-27.505243,2.2613769,0.7537923,0.208,0.0,0.20010328,0.95999956,0.98999953,108800
