mechanism_tag,alpha,family,seed,update,update_u,update_counter,energy_E_pre,energy_E_post,energy_E_raw,funding_z,funding_g,funding_g_raw,funding_cut_active,funding_income,funding_alpha_eff,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,vartd_VarTD,depr_F,depr_F_post
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.057,support,37,0,1.0,1,1.0,0.4248,0.4248,1.0714711,0.0,0.084825985,0.0,0.0048,0.057,0.0048,0.0,0.0,0.0,-28.596724,2.3572836,0.78576124,0.16,0.0,0.20661528,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.057,support,37,1,0.0,1,0.4248,0.43531662,0.43531662,0.9987352,0.100291654,0.100291654,1.0,0.010516625,0.057,0.0048,0.0,0.0,0.0,-26.705421,2.1972613,0.73242044,0.15200001,0.0,0.17359541,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.057,support,37,2,0.0,1,0.43531662,0.44583195,0.44583195,0.9988335,0.10026896,0.10026896,1.0,0.01051533,0.057,0.0048,0.0,0.0,0.0,-26.574064,2.1974776,0.73249257,0.18400002,0.0,0.1798438,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.057,support,37,3,0.0,1,0.44583195,0.45063195,0.45063195,1.0589373,0.0,0.08730974,0.0,0.0048,0.057,0.0048,0.0,0.0,0.0,-27.474997,2.3297086,0.77656955,0.14400001,0.0,0.1917905,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.057,support,37,4,0.0,1,0.45063195,0.45543194,0.45543194,1.0235476,0.0,0.09472232,0.0,0.0048,0.057,0.0048,0.0,0.0,0.0,-27.26754,2.25185,0.75061667,0.17600001,0.0,0.18431844,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.057,support,37,5,0.0,1,0.45543194,0.46023193,0.46023193,1.0551502,0.0,0.08807443,0.0,0.0048,0.057,0.0048,0.0,0.0,0.0,-27.7954,2.3213766,0.7737922,0.17600001,0.0,0.19830869,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.057,support,37,6,0.0,1,0.46023193,0.46503192,0.46503192,1.0515873,0.0,0.08879994,0.0,0.0048,0.057,0.0048,0.0,0.0,0.0,-27.45228,2.3135383,0.77117944,0.136,0.0,0.19015662,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.057,support,37,7,0.0,1,0.46503192,0.47568285,0.47568285,0.98864996,0.1026479,0.1026479,1.0,0.010650931,0.057,0.0048,0.0,0.0,0.0,-26.503328,2.1750734,0.72502446,0.136,0.0,0.17035525,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.057,support,37,8,0.0,1,0.47568285,0.48670885,0.48670885,0.96166587,0.10922804,0.10922804,1.0,0.011025999,0.057,0.0048,0.0,0.0,0.0,-25.61951,2.1157072,0.7052357,0.15200001,0.0,0.17170142,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.057,support,37,9,0.0,1,0.48670885,0.49150884,0.49150884,1.006964,0.0,0.09840928,0.0,0.0048,0.057,0.0048,0.0,0.0,0.0,-27.10208,2.215365,0.738455,0.136,0.0,0.19341004,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.057,support,37,10,0.0,1,0.49150884,0.49630883,0.49630883,1.0197061,0.0,0.095563896,0.0,0.0048,0.057,0.0048,0.0,0.0,0.0,-26.953886,2.2433982,0.7477994,0.17600001,0.0,0.2123276,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.057,support,37,11,0.0,1,0.49630883,0.5011088,0.5011088,1.0368459,0.0,0.09186585,0.0,0.0048,0.057,0.0048,0.0,0.0,0.0,-27.832579,2.2811065,0.7603688,0.17600001,0.0,0.19320141,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.057,support,37,12,0.0,1,0.5011088,0.50590885,0.50590885,1.0822515,0.0,0.08274628,0.0,0.0048,0.057,0.0048,0.0,0.0,0.0,-28.070646,2.381001,0.793667,0.08800001,0.0,0.18273392,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.057,support,37,13,0.0,1,0.50590885,0.51070887,0.51070887,1.0040493,0.0,0.09907195,0.0,0.0048,0.057,0.0048,0.0,0.0,0.0,-27.403282,2.2089527,0.7363176,0.13,0.0,0.17682803,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.057,support,37,14,0.0,1,0.51070887,0.5155089,0.5155089,1.0150512,0.0,0.096593685,0.0,0.0048,0.057,0.0048,0.0,0.0,0.0,-27.119398,2.2331574,0.74438584,0.192,0.0,0.16502017,0.0,0.0
