mechanism_tag,alpha,family,seed,update,update_u,update_counter,energy_E_pre,energy_E_post,energy_E_raw,funding_z,funding_g,funding_g_raw,funding_cut_active,funding_income,funding_alpha_eff,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,vartd_VarTD,depr_F,depr_F_post
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.264,borrow,49,0,1.0,1,1.0,0.42000002,0.42000002,1.0489174,0.0,0.08934753,0.0,0.0,0.264,0.0,0.0,0.0,0.0,-28.238186,2.3076644,0.7692215,0.17,0.0,0.20320207,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.264,borrow,49,1,1.0,2,0.42000002,-0.15999997,-0.15999997,1.061145,0.0,0.08686704,0.0,0.0,0.264,0.0,0.0,0.0,0.15999997,-27.686884,2.3345654,0.77818847,0.120000005,0.0,0.18665668,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.264,borrow,49,2,0.0,2,-0.15999997,-0.133933,-0.133933,0.9796423,0.104799144,0.104799144,1.0,0.027666973,0.264,0.0,0.0015999996,0.15999997,0.133933,-26.47081,2.155256,0.7184187,0.16800001,0.0,0.14518428,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.264,borrow,49,3,0.0,2,-0.133933,-0.106078394,-0.106078394,0.9563113,0.110583074,0.110583074,1.0,0.029193932,0.264,0.0,0.0013393299,0.133933,0.106078394,-25.68962,2.103927,0.70130897,0.24000001,0.008,0.1303802,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.264,borrow,49,4,0.0,2,-0.106078394,-0.07775598,-0.07775598,0.95350486,0.111299984,0.111299984,1.0,0.029383196,0.264,0.0,0.0010607839,0.106078394,0.07775598,-26.654665,2.0977526,0.6992509,0.2,0.0,0.14780709,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.264,borrow,49,5,0.0,2,-0.07775598,-0.051571522,-0.051571522,0.9908515,0.102128856,0.102128856,1.0,0.026962018,0.264,0.0,0.00077755976,0.07775598,0.051571522,-26.83452,2.1799169,0.726639,0.15200001,0.0,0.13772719,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.264,borrow,49,6,0.0,2,-0.051571522,-0.052087236,-0.052087236,1.0003797,0.0,0.099912606,0.0,0.0,0.264,0.0,0.0005157152,0.051571522,0.052087236,-27.073263,2.2008793,0.7336265,0.18400002,0.0,0.12853007,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.264,borrow,49,7,0.0,2,-0.052087236,-0.05260811,-0.05260811,1.0077555,0.0,0.098230064,0.0,0.0,0.264,0.0,0.00052087236,0.052087236,0.05260811,-27.448174,2.2171063,0.7390355,0.192,0.0,0.16108824,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.264,borrow,49,8,0.0,2,-0.05260811,-0.025863286,-0.025863286,0.98590434,0.10329889,0.10329889,1.0,0.027270906,0.264,0.0,0.0005260811,0.05260811,0.025863286,-26.663002,2.1690328,0.72301096,0.17600001,0.0,0.14389172,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.264,borrow,49,9,0.0,2,-0.025863286,-0.026121918,-0.026121918,1.0011473,0.0,0.099736184,0.0,0.0,0.264,0.0,0.00025863285,0.025863286,0.026121918,-26.914663,2.202568,0.7341894,0.16000001,0.0,0.13826603,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.264,borrow,49,10,0.0,2,-0.026121918,0.00021720122,0.00021720122,0.99671674,0.10075886,0.10075886,1.0,0.026600339,0.264,0.0,0.0002612192,0.026121918,0.0,-26.940681,2.1928205,0.7309402,0.23200001,0.0,0.16325846,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.264,borrow,49,11,1.0,3,0.00021720122,-0.5797828,-0.5797828,1.0002625,0.0,0.09993958,0.0,0.0,0.264,0.0,0.0,0.0,0.5797828,-26.409658,2.2006214,0.7335405,0.136,0.0,0.12876546,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.264,borrow,49,12,0.0,3,-0.5797828,-0.5568865,-0.5568865,0.9638118,0.10868964,0.10868964,1.0,0.028694065,0.264,0.0,0.0057978276,0.5797828,0.5568865,-26.080975,2.1204283,0.70680946,0.18400002,0.0,0.14309876,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.264,borrow,49,13,0.0,3,-0.5568865,-0.56245536,-0.56245536,1.0004965,0.0,0.09988574,0.0,0.0,0.264,0.0,0.0055688648,0.5568865,0.56245536,-27.49568,2.2011364,0.73371214,0.13,0.0,0.1843528,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.264,borrow,49,14,0.0,3,-0.56245536,-0.5680799,-0.5680799,1.0587299,0.0,0.08735144,0.0,0.0,0.264,0.0,0.0056245537,0.56245536,0.5680799,-27.997023,2.3292522,0.77641743,0.120000005,0.0,0.16309407,0.0,0.0
