mechanism_tag,alpha,family,seed,update,update_u,update_counter,energy_E_pre,energy_E_post,energy_E_raw,funding_z,funding_g,funding_g_raw,funding_cut_active,funding_income,funding_alpha_eff,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,vartd_VarTD,depr_F,depr_F_post
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.108,base,50,0,1.0,1,1.0,0.42000002,0.42000002,1.10007,0.0,0.07942002,0.0,0.0,0.108,0.0,0.0,0.0,0.0,-28.331669,2.4202023,0.8067341,0.14,0.0,0.17724389,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.108,base,50,1,0.0,1,0.42000002,0.42000002,0.42000002,1.1076319,0.0,0.07804913,0.0,0.0,0.108,0.0,0.0,0.0,0.0,-28.46121,2.4368389,0.81227964,0.072000004,0.0,0.15844944,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.108,base,50,2,0.0,1,0.42000002,0.43143642,0.43143642,0.9751338,0.105892755,0.105892755,1.0,0.011436418,0.108,0.0,0.0,0.0,0.0,-26.582037,2.145337,0.7151124,0.192,0.0,0.14266907,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.108,base,50,3,0.0,1,0.43143642,0.43143642,0.43143642,1.089546,0.0,0.08136807,0.0,0.0,0.108,0.0,0.0,0.0,0.0,-28.641094,2.397049,0.79901636,0.17600001,0.0,0.15773097,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.108,base,50,4,0.0,1,0.43143642,0.43143642,0.43143642,1.0113858,0.0,0.09741239,0.0,0.0,0.108,0.0,0.0,0.0,0.0,-26.775578,2.2250931,0.7416977,0.15200001,0.0,0.13901956,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.108,base,50,5,0.0,1,0.43143642,0.43143642,0.43143642,1.0149488,0.0,0.09661646,0.0,0.0,0.108,0.0,0.0,0.0,0.0,-27.333021,2.232932,0.74431074,0.18400002,0.0,0.14970592,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.108,base,50,6,0.0,1,0.43143642,0.43143642,0.43143642,1.0420709,0.0,0.09076723,0.0,0.0,0.108,0.0,0.0,0.0,0.0,-27.692158,2.2926016,0.76420057,0.18400002,0.0,0.16256315,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.108,base,50,7,0.0,1,0.43143642,0.43143642,0.43143642,1.001345,0.0,0.099690765,0.0,0.0,0.108,0.0,0.0,0.0,0.0,-26.944233,2.2030032,0.7343344,0.120000005,0.0,0.14192735,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.108,base,50,8,0.0,1,0.43143642,0.43143642,0.43143642,1.0477537,0.0,0.089587264,0.0,0.0,0.108,0.0,0.0,0.0,0.0,-26.926748,2.3051043,0.7683681,0.17600001,0.0,0.14788452,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.108,base,50,9,0.0,1,0.43143642,0.4422733,0.4422733,0.9985198,0.100341424,0.100341424,1.0,0.010836874,0.108,0.0,0.0,0.0,0.0,-27.407125,2.1967874,0.7322625,0.120000005,0.0,0.14652558,0.0,0.0
