mechanism_tag,mechanism,alpha,seed,update,update_u,update_counter,energy_E_pre,energy_E_post,funding_z,funding_g,funding_g_raw,funding_cut_active,funding_income,funding_alpha_eff,episode_return_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,vartd_VarTD,depr_F,depr_F_post,env_steps
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.079,42,0,1.0,1,1.0,0.42000002,1.0136,0.0,0.09691701,0.0,0.0,0.079,-26.759592,2.2299645,0.74332154,0.21,0.0,0.13583107,0.0,0.0,3200
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.079,42,1,0.0,1,0.42000002,0.42000002,1.0660475,0.0,0.08589195,0.0,0.0,0.079,-28.03394,2.3453515,0.7817838,0.192,0.0,0.16451569,0.0,0.0,6400
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.079,42,2,0.0,1,0.42000002,0.42000002,1.0531887,0.0,0.088473104,0.0,0.0,0.079,-26.844364,2.3170614,0.7723538,0.08800001,0.0,0.12828791,0.0,0.0,9600
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.079,42,3,0.0,1,0.42000002,0.42000002,1.0443095,0.0,0.09030056,0.0,0.0,0.079,-28.034758,2.2975268,0.7658423,0.16000001,0.0,0.15522051,0.0,0.0,12800
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.079,42,4,0.0,1,0.42000002,0.4279473,0.99740744,0.10059874,0.10059874,1.0,0.007947301,0.079,-25.969633,2.1943402,0.73144674,0.15200001,0.0,0.15726212,0.0,0.0,16000
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.079,42,5,0.0,1,0.4279473,0.4365694,0.9620154,0.10914017,0.10914017,1.0,0.008622074,0.079,-25.37026,2.116476,0.705492,0.224,0.0,0.14500232,0.0,0.0,19200
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.079,42,6,0.0,1,0.4365694,0.4365694,1.0717516,0.0,0.084771216,0.0,0.0,0.079,-27.591475,2.3579006,0.7859669,0.128,0.0,0.14511874,0.0,0.0,22400
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.079,42,7,0.0,1,0.4365694,0.44560644,0.94160116,0.11439284,0.11439284,1.0,0.009037035,0.079,-25.171774,2.071564,0.69052136,0.2,0.0,0.12033885,0.0,0.0,25600
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.079,42,8,0.0,1,0.44560644,0.44560644,1.0369567,0.0,0.09184242,0.0,0.0,0.079,-26.798113,2.2813501,0.76045007,0.120000005,0.0,0.17609948,0.0,0.0,28800
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.079,42,9,0.0,1,0.44560644,0.44560644,1.0988276,0.0,0.07964755,0.0,0.0,0.079,-28.738392,2.417469,0.805823,0.136,0.0,0.1688146,0.0,0.0,32000
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.079,42,10,0.0,1,0.44560644,0.45373067,0.98784477,0.102838375,0.102838375,1.0,0.008124232,0.079,-26.060135,2.173302,0.724434,0.15200001,0.0,0.16773586,0.0,0.0,35200
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.079,42,11,0.0,1,0.45373067,0.45373067,1.000115,0.0,0.099973515,0.0,0.0,0.079,-27.21028,2.200297,0.7334324,0.112,0.0,0.14530213,0.0,0.0,38400
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.079,42,12,0.0,1,0.45373067,0.45373067,1.0651124,0.0,0.08607711,0.0,0.0,0.079,-27.629736,2.343294,0.781098,0.112,0.0,0.15343511,0.0,0.0,41600
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.079,42,13,0.0,1,0.45373067,0.45373067,1.0660582,0.0,0.08588984,0.0,0.0,0.079,-27.53435,2.3453748,0.7817916,0.17,0.0,0.1789175,0.0,0.0,44800
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.079,42,14,0.0,1,0.45373067,0.45373067,1.0363414,0.0,0.09197263,0.0,0.0,0.079,-26.861416,2.2799966,0.7599989,0.17600001,0.0,0.13929294,0.0,0.0,48000
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.079,42,15,0.0,1,0.45373067,0.45373067,1.0011858,0.0,0.09972733,0.0,0.0,0.079,-27.186537,2.2026527,0.7342176,0.192,0.0,0.13451612,0.0,0.0,51200
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.079,42,16,0.0,1,0.45373067,0.45373067,1.0902044,0.0,0.08124481,0.0,0.0,0.079,-28.004234,2.3984976,0.7994992,0.17600001,0.0,0.1573683,0.0,0.0,54400
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.079,42,17,0.0,1,0.45373067,0.45373067,1.0176017,0.0,0.09602809,0.0,0.0,0.079,-26.819088,2.2387686,0.74625623,0.208,0.0,0.1331012,0.0,0.0,57600
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.079,42,18,0.0,1,0.45373067,0.45373067,1.0215508,0.0,0.09515885,0.0,0.0,0.079,-26.439287,2.2474566,0.7491522,0.128,0.0,0.15934624,0.0,0.0,60800
