mechanism_tag,mechanism,alpha,seed,update,update_u,update_counter,energy_E_pre,energy_E_post,funding_z,funding_g,funding_g_raw,funding_cut_active,funding_income,funding_alpha_eff,episode_return_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,vartd_VarTD,depr_F,depr_F_post,env_steps
hardzero_plus_depr__c0p58__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.05,36,0,1.0,1,1.0,0.42493278,1.00588,0.09865519,0.09865519,1.0,0.0049327593,0.05,-26.322607,2.2129803,0.7376601,0.17,0.0,0.1406561,0.0,0.0,3200
hardzero_plus_depr__c0p58__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.05,36,1,0.0,1,0.42493278,0.42954132,1.0354067,0.092170775,0.092170775,1.0,0.004608539,0.05,-27.19927,2.2779403,0.75931346,0.24000001,0.0,0.13793102,0.0,0.02,6400
hardzero_plus_depr__c0p58__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.05,36,2,0.0,1,0.42954132,0.43433824,1.0071491,0.09836733,0.09836733,1.0,0.0047969315,0.048765495,-26.194538,2.2157724,0.73859084,0.14400001,0.0,0.13197419,0.02,0.04,9600
hardzero_plus_depr__c0p58__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.05,36,3,0.0,1,0.43433824,0.438962,1.0122601,0.09721648,0.09721648,1.0,0.004623759,0.047561474,-27.633377,2.2270167,0.7423389,0.128,0.0,0.13576084,0.04,0.06,12800
hardzero_plus_depr__c0p58__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.05,36,4,0.0,1,0.438962,0.44266802,1.0974922,0.079892814,0.079892814,1.0,0.0037060021,0.046387177,-28.188751,2.414531,0.80484366,0.08800001,0.0,0.15450762,0.06,0.08,16000
hardzero_plus_depr__c0p58__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.05,36,5,0.0,1,0.44266802,0.44673163,1.0466297,0.089819446,0.089819446,1.0,0.0040636,0.045241874,-26.988216,2.3026311,0.76754373,0.136,0.0,0.16196236,0.08,0.099999994,19200
hardzero_plus_depr__c0p58__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.05,36,6,0.0,1,0.44673163,0.45065743,1.0507562,0.08897004,0.08897004,1.0,0.0039257896,0.044124845,-27.656729,2.31171,0.77057,0.216,0.008,0.17696102,0.099999994,0.11999999,22400
hardzero_plus_depr__c0p58__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.05,36,7,0.0,1,0.45065743,0.454357,1.0656749,0.08596568,0.08596568,1.0,0.0036995672,0.0430354,-27.900366,2.3445315,0.78151053,0.16000001,0.008,0.16155519,0.11999999,0.13999999,25600
hardzero_plus_depr__c0p58__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.05,36,8,0.0,1,0.454357,0.4581332,1.0459157,0.08996722,0.08996722,1.0,0.003776181,0.041972853,-27.921463,2.3010604,0.76702017,0.128,0.0,0.14855208,0.13999999,0.15999998,28800
hardzero_plus_depr__c0p58__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.05,36,9,0.0,1,0.4581332,0.4614148,1.0960239,0.0801634,0.0801634,1.0,0.0032816122,0.04093654,-27.883888,2.4113007,0.8037669,0.112,0.0,0.15599056,0.15999998,0.17999998,32000
hardzero_plus_depr__c0p58__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.05,36,10,0.0,1,0.4614148,0.4651508,1.0288476,0.09357341,0.09357341,1.0,0.0037359945,0.039925814,-27.88518,2.26351,0.75450337,0.14400001,0.0,0.16437222,0.17999998,0.19999997,35200
hardzero_plus_depr__c0p58__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.05,36,11,0.0,1,0.4651508,0.46864805,1.0466714,0.08981082,0.08981082,1.0,0.0034972366,0.03894004,-27.303017,2.3027232,0.7675744,0.16000001,0.0,0.16330014,0.19999997,0.21999997,38400
hardzero_plus_depr__c0p58__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.05,36,12,0.0,1,0.46864805,0.47247115,0.99712265,0.10066474,0.10066474,1.0,0.0038231069,0.03797861,-26.583736,2.1937137,0.7312379,0.136,0.0,0.13317695,0.21999997,0.23999996,41600
hardzero_plus_depr__c0p58__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.05,36,13,0.0,1,0.47247115,0.4756166,1.0709963,0.08491876,0.08491876,1.0,0.0031454682,0.03704091,-27.853718,2.3562388,0.78541297,0.21,0.0,0.17836505,0.23999996,0.25999996,44800
hardzero_plus_depr__c0p58__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.05,36,14,0.0,1,0.4756166,0.4786856,1.0708281,0.08495167,0.08495167,1.0,0.0030689957,0.03612637,-27.805075,2.3558688,0.78528965,0.104,0.0,0.12366841,0.25999996,0.27999997,48000
hardzero_plus_depr__c0p58__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.05,36,15,0.0,1,0.4786856,0.4816818,1.0703952,0.085036375,0.085036375,1.0,0.0029962063,0.035234407,-28.088007,2.3549166,0.7849722,0.136,0.0,0.15789673,0.27999997,0.29999998,51200
hardzero_plus_depr__c0p58__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.05,36,16,0.0,1,0.4816818,0.48467925,1.059356,0.0872256,0.0872256,1.0,0.0029974612,0.034364466,-27.902985,2.3306296,0.77687657,0.136,0.0,0.16275373,0.29999998,0.32,54400
hardzero_plus_depr__c0p58__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.05,36,17,0.0,1,0.48467925,0.48778075,1.033681,0.092537746,0.092537746,1.0,0.0031014956,0.033516005,-27.753786,2.2741437,0.75804794,0.120000005,0.0,0.13980994,0.32,0.34,57600
hardzero_plus_depr__c0p58__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.05,36,18,0.0,1,0.48778075,0.49080244,1.0341458,0.092438765,0.092438765,1.0,0.0030216838,0.03268849,-26.338114,2.2751663,0.75838876,0.112,0.0,0.14315872,0.34,0.36,60800
hardzero_plus_depr__c0p58__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.05,36,19,0.0,1,0.49080244,0.49354368,1.0655886,0.085982755,0.085982755,1.0,0.0027412511,0.031881407,-27.505241,2.3443418,0.7814473,0.112,0.0,0.15543759,0.36,0.38000003,64000
hardzero_plus_depr__c0p58__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.05,36,20,0.0,1,0.49354368,0.49619606,1.0690438,0.08530141,0.08530141,1.0,0.0026523836,0.031094253,-28.074217,2.3519433,0.7839811,0.096,0.0,0.1574467,0.38000003,0.40000004,67200
