mechanism_tag,alpha,family,seed,update,update_u,update_counter,energy_E_pre,energy_E_post,energy_E_raw,funding_z,funding_g,funding_g_raw,funding_cut_active,funding_income,funding_alpha_eff,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,vartd_VarTD,depr_F,depr_F_post
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.288,borrow,35,0,1.0,1,1.0,0.42000002,0.42000002,1.0474522,0.0,0.08964948,0.0,0.0,0.288,0.0,0.0,0.0,0.0,-26.624817,2.304441,0.768147,0.089999996,0.0,0.14206287,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.288,borrow,35,1,1.0,2,0.42000002,-0.15999997,-0.15999997,1.0620959,0.0,0.086677045,0.0,0.0,0.288,0.0,0.0,0.0,0.15999997,-28.354856,2.3366575,0.77888584,0.16800001,0.0,0.1352841,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.288,borrow,35,2,0.0,2,-0.15999997,-0.13032687,-0.13032687,0.96422154,0.108587146,0.108587146,1.0,0.031273097,0.288,0.0,0.0015999996,0.15999997,0.13032687,-26.004416,2.1213298,0.7071099,0.208,0.0,0.121080786,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.288,borrow,35,3,0.0,2,-0.13032687,-0.13163014,-0.13163014,1.0134254,0.0,0.09695598,0.0,0.0,0.288,0.0,0.0013032686,0.13032687,0.13163014,-27.325377,2.2295804,0.7431935,0.14400001,0.0,0.13310115,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.288,borrow,35,4,0.0,2,-0.13163014,-0.10218929,-0.10218929,0.97144634,0.10679567,0.10679567,1.0,0.030757152,0.288,0.0,0.0013163013,0.13163014,0.10218929,-26.3466,2.1372247,0.71240824,0.16000001,0.0,0.13338009,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.288,borrow,35,5,0.0,2,-0.10218929,-0.10321118,-0.10321118,1.019366,0.0,0.09563877,0.0,0.0,0.288,0.0,0.0010218929,0.10218929,0.10321118,-27.42817,2.24265,0.74755,0.136,0.0,0.17697065,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.288,borrow,35,6,0.0,2,-0.10321118,-0.10424329,-0.10424329,1.0260551,0.0,0.094177015,0.0,0.0,0.288,0.0,0.0010321118,0.10321118,0.10424329,-27.59133,2.2573662,0.7524554,0.14400001,0.0,0.15357302,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.288,borrow,35,7,0.0,2,-0.10424329,-0.10528573,-0.10528573,1.018112,0.0,0.09591535,0.0,0.0,0.288,0.0,0.001042433,0.10424329,0.10528573,-26.810043,2.239891,0.7466304,0.2,0.0,0.16557665,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.288,borrow,35,8,0.0,2,-0.10528573,-0.10633858,-0.10633858,1.0245965,0.0,0.09449385,0.0,0.0,0.288,0.0,0.0010528573,0.10528573,0.10633858,-27.429146,2.2541573,0.7513858,0.17600001,0.0,0.13759992,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.288,borrow,35,9,0.0,2,-0.10633858,-0.077500746,-0.077500746,0.98370355,0.10382369,0.10382369,1.0,0.029901221,0.288,0.0,0.0010633859,0.10633858,0.077500746,-25.302708,2.164191,0.72139704,0.16000001,0.0,0.14582375,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.288,borrow,35,10,0.0,2,-0.077500746,-0.04662294,-0.04662294,0.95898014,0.1099056,0.1099056,1.0,0.031652812,0.288,0.0,0.0007750074,0.077500746,0.04662294,-26.218067,2.1097984,0.70326614,0.08800001,0.0,0.11618315,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.288,borrow,35,11,0.0,2,-0.04662294,-0.047089167,-0.047089167,1.0193453,0.0,0.09564333,0.0,0.0,0.288,0.0,0.0004662294,0.04662294,0.047089167,-27.038696,2.2426045,0.7475349,0.224,0.0,0.20208217,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.288,borrow,35,12,0.0,2,-0.047089167,-0.04756006,-0.04756006,1.0095382,0.0,0.097827695,0.0,0.0,0.288,0.0,0.00047089165,0.047089167,0.04756006,-27.586514,2.2210283,0.7403428,0.2,0.0,0.1601239,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.288,borrow,35,13,0.0,2,-0.04756006,-0.013821587,-0.013821587,0.9251877,0.11879887,0.11879887,1.0,0.034214072,0.288,0.0,0.00047560057,0.04756006,0.013821587,-25.09977,2.0354536,0.67848456,0.16,0.0,0.12743796,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.288,borrow,35,14,1.0,3,-0.013821587,-0.5939598,-0.5939598,1.0494142,0.0,0.0892454,0.0,0.0,0.288,0.0,0.00013821587,0.013821587,0.5939598,-27.888498,2.3087573,0.7695858,0.2,0.0,0.18553086,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.288,borrow,35,15,0.0,3,-0.5939598,-0.5998994,-0.5998994,1.0190469,0.0,0.09570907,0.0,0.0,0.288,0.0,0.0059395977,0.5939598,0.5998994,-28.160135,2.241948,0.747316,0.128,0.0,0.15635443,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.288,borrow,35,16,0.0,3,-0.5998994,-0.6,-0.6058984,1.0110921,0.0,0.0974783,0.0,0.0,0.288,0.0,0.0059989938,0.5998994,0.6,-28.069395,2.224447,0.7414824,0.192,0.0,0.14600492,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.288,borrow,35,17,0.0,3,-0.6,-0.57476175,-0.57476175,0.96470577,0.108466156,0.108466156,1.0,0.031238252,0.288,0.0,0.006,0.6,0.57476175,-26.998425,2.122395,0.70746505,0.112,0.0,0.1654166,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.288,borrow,35,18,0.0,3,-0.57476175,-0.54970574,-0.54970574,0.97079086,0.10695697,0.10695697,1.0,0.030803608,0.288,0.0,0.005747617,0.57476175,0.54970574,-27.320068,2.1357825,0.71192753,0.15200001,0.0,0.16828308,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.288,borrow,35,19,0.0,3,-0.54970574,-0.5249852,-0.5249852,0.9791323,0.10492228,0.10492228,1.0,0.030217616,0.288,0.0,0.0054970575,0.54970574,0.5249852,-26.834171,2.154134,0.7180447,0.192,0.0,0.16723822,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.288,borrow,35,20,0.0,3,-0.5249852,-0.49919286,-0.49919286,0.9674401,0.10778538,0.10778538,1.0,0.031042188,0.288,0.0,0.005249852,0.5249852,0.49919286,-26.69012,2.1284108,0.7094703,0.15200001,0.0,0.16866553,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.288,borrow,35,21,0.0,3,-0.49919286,-0.47425762,-0.47425762,0.9833271,0.10391373,0.10391373,1.0,0.029927153,0.288,0.0,0.0049919286,0.49919286,0.47425762,-25.755323,2.1633627,0.72112095,0.14400001,0.0,0.14310236,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.288,borrow,35,22,0.0,3,-0.47425762,-0.4490575,-0.4490575,0.98310155,0.103967704,0.103967704,1.0,0.029942697,0.288,0.0,0.0047425763,0.47425762,0.4490575,-27.15953,2.1628666,0.72095555,0.18400002,0.0,0.14157026,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.288,borrow,35,23,0.0,3,-0.4490575,-0.45354807,-0.45354807,1.0222673,0.0,0.09500198,0.0,0.0,0.288,0.0,0.004490575,0.4490575,0.45354807,-27.458178,2.249033,0.74967766,0.2,0.0,0.17093708,0.0,0.0
