mechanism_tag,alpha,family,seed,update,update_u,update_counter,energy_E_pre,energy_E_post,energy_E_raw,funding_z,funding_g,funding_g_raw,funding_cut_active,funding_income,funding_alpha_eff,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,vartd_VarTD,depr_F,depr_F_post
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,0,1.0,1,1.0,0.42000002,0.42000002,1.0157976,0.0,0.096427836,0.0,0.0,0.105,0.0,0.0,0.0,0.0,-27.423994,2.2347994,0.7449331,0.19999999,0.0,0.15954061,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,1,1.0,2,0.42000002,-0.15999997,-0.15999997,1.0439509,0.0,0.090375155,0.0,0.0,0.105,0.0,0.0,0.0,0.15999997,-27.942667,2.296738,0.76557934,0.17600001,0.0,0.1457079,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,2,0.0,2,-0.15999997,-0.16159996,-0.16159996,1.0099535,0.0,0.09773419,0.0,0.0,0.105,0.0,0.0015999996,0.15999997,0.16159996,-26.94975,2.221942,0.7406473,0.112,0.0,0.15655266,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,3,0.0,2,-0.16159996,-0.1521644,-0.1521644,0.97776574,0.105252944,0.105252944,1.0,0.011051559,0.105,0.0,0.0016159996,0.16159996,0.1521644,-26.859718,2.1511276,0.71704257,0.17600001,0.0,0.16811557,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,4,0.0,2,-0.1521644,-0.15368605,-0.15368605,1.0829434,0.0,0.082614556,0.0,0.0,0.105,0.0,0.001521644,0.1521644,0.15368605,-28.245289,2.382523,0.7941744,0.15200001,0.0,0.16993564,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,5,0.0,2,-0.15368605,-0.15522291,-0.15522291,1.0692612,0.0,0.085258715,0.0,0.0,0.105,0.0,0.0015368605,0.15368605,0.15522291,-28.27879,2.3524215,0.7841405,0.16800001,0.0,0.19070455,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,6,0.0,2,-0.15522291,-0.15677513,-0.15677513,1.016354,0.0,0.09630438,0.0,0.0,0.105,0.0,0.001552229,0.15522291,0.15677513,-27.220762,2.2360234,0.7453412,0.112,0.0,0.16350609,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,7,0.0,2,-0.15677513,-0.15834288,-0.15834288,1.0373057,0.0,0.09176863,0.0,0.0,0.105,0.0,0.0015677513,0.15677513,0.15834288,-27.56396,2.282118,0.76070607,0.208,0.0,0.17853063,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,8,0.0,2,-0.15834288,-0.15992631,-0.15992631,1.004147,0.0,0.09904965,0.0,0.0,0.105,0.0,0.0015834288,0.15834288,0.15992631,-27.165041,2.2091677,0.7363893,0.16800001,0.0,0.14486508,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,9,0.0,2,-0.15992631,-0.16152558,-0.16152558,1.0359777,0.0,0.092049666,0.0,0.0,0.105,0.0,0.001599263,0.15992631,0.16152558,-27.263594,2.2791965,0.7597322,0.112,0.0,0.20483765,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,10,0.0,2,-0.16152558,-0.16314083,-0.16314083,1.0025281,0.0,0.09941959,0.0,0.0,0.105,0.0,0.0016152557,0.16152558,0.16314083,-26.636862,2.2056057,0.73520195,0.224,0.0,0.12838508,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,11,0.0,2,-0.16314083,-0.16477224,-0.16477224,1.0260389,0.0,0.09418052,0.0,0.0,0.105,0.0,0.0016314083,0.16314083,0.16477224,-27.753765,2.2573307,0.75244355,0.15200001,0.0,0.20459351,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,12,0.0,2,-0.16477224,-0.1554109,-0.1554109,0.97943896,0.104848206,0.104848206,1.0,0.011009062,0.105,0.0,0.0016477224,0.16477224,0.1554109,-26.076458,2.1548088,0.7182696,0.17600001,0.0,0.14398254,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,13,0.0,2,-0.1554109,-0.156965,-0.156965,1.0284586,0.0,0.09365724,0.0,0.0,0.105,0.0,0.0015541089,0.1554109,0.156965,-27.747793,2.262654,0.75421804,0.14,0.0,0.16122307,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,14,0.0,2,-0.156965,-0.15853465,-0.15853465,1.0103551,0.0,0.09764384,0.0,0.0,0.105,0.0,0.00156965,0.156965,0.15853465,-27.254211,2.2228258,0.74094194,0.16800001,0.0,0.15923923,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,15,0.0,2,-0.15853465,-0.16012,-0.16012,1.0272367,0.0,0.093921125,0.0,0.0,0.105,0.0,0.0015853464,0.15853465,0.16012,-27.006077,2.259966,0.753322,0.104,0.0,0.16163918,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,16,0.0,2,-0.16012,-0.15077808,-0.15077808,0.9820483,0.104220144,0.104220144,1.0,0.010943115,0.105,0.0,0.0016012,0.16012,0.15077808,-26.641512,2.1605494,0.72018313,0.16800001,0.0,0.1356449,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,17,0.0,2,-0.15077808,-0.14035541,-0.14035541,0.9445324,0.11362336,0.11362336,1.0,0.011930453,0.105,0.0,0.0015077809,0.15077808,0.14035541,-25.47748,2.0780127,0.69267094,0.16800001,0.0,0.14681172,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,18,0.0,2,-0.14035541,-0.14175896,-0.14175896,1.0461512,0.0,0.08991846,0.0,0.0,0.105,0.0,0.001403554,0.14035541,0.14175896,-28.146158,2.3015785,0.76719284,0.2,0.0,0.17889394,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,19,0.0,2,-0.14175896,-0.14317656,-0.14317656,1.0105464,0.0,0.097600825,0.0,0.0,0.105,0.0,0.0014175896,0.14175896,0.14317656,-26.407923,2.2232466,0.7410822,0.15200001,0.0,0.1687955,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,20,0.0,2,-0.14317656,-0.13323294,-0.13323294,0.96522355,0.10833692,0.10833692,1.0,0.011375376,0.105,0.0,0.0014317655,0.14317656,0.13323294,-26.098055,2.1235342,0.70784473,0.16000001,0.0,0.16282244,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,21,0.0,2,-0.13323294,-0.12300768,-0.12300768,0.9583222,0.110072225,0.110072225,1.0,0.011557584,0.105,0.0,0.0013323294,0.13323294,0.12300768,-25.7815,2.108351,0.7027837,0.216,0.0,0.13250495,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,22,0.0,2,-0.12300768,-0.113597505,-0.113597505,0.99423754,0.10133568,0.10133568,1.0,0.010640246,0.105,0.0,0.0012300768,0.12300768,0.113597505,-27.458445,2.1873662,0.7291221,0.16000001,0.0,0.20101438,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,23,0.0,2,-0.113597505,-0.103819214,-0.103819214,0.98319465,0.10394542,0.10394542,1.0,0.010914269,0.105,0.0,0.001135975,0.113597505,0.103819214,-26.51258,2.1630714,0.7210238,0.192,0.0,0.14865696,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,24,0.0,2,-0.103819214,-0.10485741,-0.10485741,1.0599715,0.0,0.08710207,0.0,0.0,0.105,0.0,0.0010381921,0.103819214,0.10485741,-27.493912,2.3319838,0.77732795,0.16800001,0.0,0.15741669,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,25,0.0,2,-0.10485741,-0.10590598,-0.10590598,1.007351,0.0,0.09832161,0.0,0.0,0.105,0.0,0.0010485741,0.10485741,0.10590598,-27.061077,2.2162166,0.7387389,0.112,0.0,0.14480814,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,26,0.0,2,-0.10590598,-0.10696504,-0.10696504,1.0510718,0.0,0.08890542,0.0,0.0,0.105,0.0,0.0010590598,0.10590598,0.10696504,-28.311728,2.3124042,0.7708014,0.17,0.0,0.19549325,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,27,0.0,2,-0.10696504,-0.09718737,-0.09718737,0.9858666,0.10330787,0.10330787,1.0,0.010847326,0.105,0.0,0.0010696504,0.10696504,0.09718737,-26.85486,2.1689498,0.7229833,0.136,0.0,0.14113127,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,28,0.0,2,-0.09718737,-0.098159246,-0.098159246,1.0246929,0.0,0.09447286,0.0,0.0,0.105,0.0,0.0009718737,0.09718737,0.098159246,-27.341019,2.2543693,0.75145644,0.16800001,0.0,0.14488961,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,29,0.0,2,-0.098159246,-0.08854976,-0.08854976,0.9962491,0.100867406,0.100867406,1.0,0.010591078,0.105,0.0,0.0009815925,0.098159246,0.08854976,-27.627005,2.1917918,0.73059726,0.104,0.0,0.14399466,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,30,0.0,2,-0.08854976,-0.08943526,-0.08943526,1.0332701,0.0,0.09262535,0.0,0.0,0.105,0.0,0.0008854976,0.08854976,0.08943526,-27.678097,2.2732396,0.7577466,0.15200001,0.0,0.15686603,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,31,0.0,2,-0.08943526,-0.07905919,-0.07905919,0.9692492,0.10733732,0.10733732,1.0,0.011270418,0.105,0.0,0.00089435256,0.08943526,0.07905919,-26.851786,2.1323907,0.71079695,0.224,0.008,0.15891546,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,32,0.0,2,-0.07905919,-0.07984978,-0.07984978,1.0316623,0.0,0.09296889,0.0,0.0,0.105,0.0,0.0007905919,0.07905919,0.07984978,-27.806875,2.2697024,0.7565675,0.208,0.0,0.15291053,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.105,borrow,41,33,0.0,2,-0.07984978,-0.08064828,-0.08064828,1.0473305,0.0,0.08967461,0.0,0.0,0.105,0.0,0.00079849776,0.07984978,0.08064828,-27.904785,2.304173,0.7680577,0.128,0.0,0.16368537,0.0,0.0
