mechanism_tag,mechanism,alpha,seed,update,update_u,update_counter,energy_E_pre,energy_E_post,funding_z,funding_g,funding_g_raw,funding_cut_active,funding_income,funding_alpha_eff,episode_return_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,vartd_VarTD,depr_F,depr_F_post,env_steps
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,0,1.0,1,1.0,0.45999998,1.0860325,0.0,0.08202901,0.0,0.0,0.06,-27.772104,2.3893192,0.79643977,0.07,0.0,0.21411662,0.0,0.0,3200
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,1,0.0,1,0.45999998,0.4656499,1.0261097,0.09416516,0.09416516,1.0,0.0056499094,0.06,-26.503872,2.2574863,0.75249547,0.128,0.0,0.15564354,0.0,0.03,6400
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,2,0.0,1,0.4656499,0.47135812,1.0118793,0.09730176,0.09730176,1.0,0.0057082144,0.05866507,-26.903313,2.226179,0.74205965,0.208,0.0,0.18118379,0.03,0.06,9600
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,3,0.0,1,0.47135812,0.47135812,1.0790346,0.0,0.08336149,0.0,0.0,0.057359852,-28.520424,2.3739235,0.79130787,0.15200001,0.0,0.16178016,0.06,0.089999996,12800
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,4,0.0,1,0.47135812,0.47668123,1.0226703,0.09491387,0.09491387,1.0,0.0053231176,0.056083664,-27.013454,2.2499194,0.7499732,0.16000001,0.0,0.14080787,0.089999996,0.12,16000
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,5,0.0,1,0.47668123,0.48159882,1.0473131,0.0896782,0.0896782,1.0,0.0049175825,0.054835875,-27.907997,2.3041348,0.76804495,0.16000001,0.0,0.15698737,0.12,0.14999999,19200
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,6,0.0,1,0.48159882,0.4869071,1.0043395,0.09900579,0.09900579,1.0,0.005308279,0.053615842,-26.854574,2.209591,0.7365303,0.14400001,0.0,0.13123047,0.14999999,0.17999999,22400
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,7,0.0,1,0.4869071,0.49212143,1.0023216,0.09946686,0.09946686,1.0,0.0052143466,0.052422956,-26.82901,2.2051516,0.73505056,0.16000001,0.0,0.13964114,0.17999999,0.21,25600
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,8,0.0,1,0.49212143,0.49675655,1.0436885,0.09042976,0.09042976,1.0,0.0046351226,0.05125661,-27.258774,2.2961607,0.76538694,0.192,0.0,0.17142312,0.21,0.24,28800
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,9,0.0,1,0.49675655,0.49675655,1.0609101,0.0,0.086914025,0.0,0.0,0.05011621,-27.706799,2.3340487,0.77801627,0.224,0.0,0.18060046,0.24,0.26999998,32000
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,10,0.0,1,0.49675655,0.5012583,1.0368247,0.091870345,0.091870345,1.0,0.0045017563,0.04900119,-26.629507,2.28106,0.7603533,0.136,0.0,0.17860019,0.26999998,0.29999998,35200
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,11,0.0,1,0.5012583,0.5056719,1.0356411,0.092121065,0.092121065,1.0,0.00441361,0.047910973,-28.173532,2.278456,0.75948536,0.136,0.0,0.15427917,0.29999998,0.32999998,38400
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,12,0.0,1,0.5056719,0.5102184,1.0129904,0.09705313,0.09705313,1.0,0.004546455,0.04684501,-27.975718,2.2286234,0.7428745,0.14400001,0.0,0.16307916,0.32999998,0.35999998,41600
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,13,0.0,1,0.5102184,0.5102184,1.0517963,0.0,0.08875723,0.0,0.0,0.04580277,-27.396416,2.313998,0.7713327,0.17,0.0,0.17355146,0.35999998,0.39,44800
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,14,0.0,1,0.5102184,0.5102184,1.0848879,0.0,0.0822455,0.0,0.0,0.044783715,-27.578556,2.386801,0.79560035,0.128,0.0,0.1684076,0.39,0.42,48000
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,15,0.0,1,0.5102184,0.51433617,1.0266877,0.09403993,0.09403993,1.0,0.004117758,0.043787334,-26.709309,2.258758,0.7529194,0.16800001,0.0,0.18150944,0.42,0.45,51200
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,16,0.0,1,0.51433617,0.5187633,0.98545307,0.103406295,0.103406295,1.0,0.004427146,0.042813122,-25.615942,2.16804,0.72268003,0.256,0.0,0.15804552,0.45,0.48,54400
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,17,0.0,1,0.5187633,0.5227074,1.0258576,0.09421985,0.09421985,1.0,0.0039440976,0.04186058,-26.584513,2.2569318,0.75231063,0.14400001,0.0,0.14220299,0.48,0.51,57600
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,18,0.0,1,0.5227074,0.5227074,1.0848048,0.0,0.08226123,0.0,0.0,0.04092923,-27.600737,2.3866181,0.7955394,0.104,0.0,0.15697162,0.51,0.53999996,60800
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,19,0.0,1,0.5227074,0.5263508,1.040757,0.09104226,0.09104226,1.0,0.0036433847,0.04001861,-27.71724,2.289711,0.763237,0.136,0.0,0.16395324,0.53999996,0.56999993,64000
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,20,0.0,1,0.5263508,0.53028363,0.99778396,0.100511566,0.100511566,1.0,0.003932841,0.039128244,-27.565777,2.1951685,0.73172283,0.128,0.0,0.14877638,0.56999993,0.5999999,67200
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,21,0.0,1,0.53028363,0.53453165,0.95453125,0.111037254,0.111037254,1.0,0.004248029,0.038257692,-26.28376,2.1000106,0.70000356,0.216,0.008,0.13767613,0.5999999,0.6299999,70400
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,22,0.0,1,0.53453165,0.53824407,1.0032899,0.09924533,0.09924533,1.0,0.0037124208,0.037406504,-26.592037,2.207282,0.7357607,0.15200001,0.0,0.13298188,0.6299999,0.65999985,73600
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,23,0.0,1,0.53824407,0.53824407,1.0818297,0.0,0.08282669,0.0,0.0,0.03657426,-28.916494,2.3800728,0.7933576,0.15200001,0.0,0.21635559,0.65999985,0.6899998,76800
hardzero_plus_depr__c0p54__z1p05__lam0p030__nu0p50__psi0p75,hardzero_plus_depr,0.06,30,24,0.0,1,0.53824407,0.54203945,0.97415084,0.1061327,0.1061327,1.0,0.0037953611,0.035760526,-26.703876,2.1431746,0.7143916,0.24000001,0.0,0.13605975,0.6899998,0.7199998,80000
