mechanism_tag,mechanism,alpha,seed,update,update_u,update_counter,energy_E_pre,energy_E_post,funding_z,funding_g,funding_g_raw,funding_cut_active,funding_income,funding_alpha_eff,episode_return_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,vartd_VarTD,depr_F,depr_F_post,env_steps
hardzero_plus_depr__c0p52__z1p05__lam0p010__nu0p50__psi1p25,hardzero_plus_depr,0.01,39,0,1.0,1,1.0,0.48093063,1.0312365,0.09306009,0.09306009,1.0,0.0009306009,0.01,-27.434998,2.2687657,0.75625527,0.14999999,0.0,0.14993557,0.0,0.0,3200
hardzero_plus_depr__c0p52__z1p05__lam0p010__nu0p50__psi1p25,hardzero_plus_depr,0.01,39,1,0.0,1,0.48093063,0.4819531,0.99034107,0.102248944,0.102248944,1.0,0.0010224894,0.01,-25.956192,2.178794,0.72626466,0.18400002,0.0,0.14349915,0.0,0.01,6400
hardzero_plus_depr__c0p52__z1p05__lam0p010__nu0p50__psi1p25,hardzero_plus_depr,0.01,39,2,0.0,1,0.4819531,0.4819531,1.059887,0.0,0.087119,0.0,0.0,0.009875778,-27.824345,2.331798,0.777266,0.15200001,0.0,0.16884239,0.01,0.02,9600
hardzero_plus_depr__c0p52__z1p05__lam0p010__nu0p50__psi1p25,hardzero_plus_depr,0.01,39,3,0.0,1,0.4819531,0.48288634,1.0191605,0.095684044,0.095684044,1.0,0.00093321595,0.009753099,-28.626385,2.242198,0.74739933,0.208,0.0,0.12685628,0.02,0.03,12800
hardzero_plus_depr__c0p52__z1p05__lam0p010__nu0p50__psi1p25,hardzero_plus_depr,0.01,39,4,0.0,1,0.48288634,0.48390034,0.9776742,0.10527514,0.10527514,1.0,0.0010140042,0.009631944,-25.679977,2.150926,0.7169754,0.14400001,0.0,0.13222295,0.03,0.04,16000
hardzero_plus_depr__c0p52__z1p05__lam0p010__nu0p50__psi1p25,hardzero_plus_depr,0.01,39,5,0.0,1,0.48390034,0.48480684,1.0209205,0.09529705,0.09529705,1.0,0.0009064936,0.009512294,-26.15458,2.24607,0.74869,0.120000005,0.0,0.13187034,0.04,0.049999997,19200
hardzero_plus_depr__c0p52__z1p05__lam0p010__nu0p50__psi1p25,hardzero_plus_depr,0.01,39,6,0.0,1,0.48480684,0.48480684,1.0735103,0.0,0.08442863,0.0,0.0,0.009394131,-27.573233,2.3617697,0.7872566,0.16000001,0.0,0.14411533,0.049999997,0.059999995,22400
hardzero_plus_depr__c0p52__z1p05__lam0p010__nu0p50__psi1p25,hardzero_plus_depr,0.01,39,7,0.0,1,0.48480684,0.48567724,1.0277045,0.093820006,0.093820006,1.0,0.000870409,0.009277435,-27.901098,2.260995,0.753665,0.14400001,0.0,0.15414624,0.059999995,0.06999999,25600
hardzero_plus_depr__c0p52__z1p05__lam0p010__nu0p50__psi1p25,hardzero_plus_depr,0.01,39,8,0.0,1,0.48567724,0.48567724,1.0551465,0.0,0.08807518,0.0,0.0,0.0091621885,-27.718729,2.3213685,0.7737895,0.096,0.0,0.13141693,0.06999999,0.07999999,28800
hardzero_plus_depr__c0p52__z1p05__lam0p010__nu0p50__psi1p25,hardzero_plus_depr,0.01,39,9,0.0,1,0.48567724,0.48567724,1.0630507,0.0,0.08648668,0.0,0.0,0.009048374,-29.02969,2.3387585,0.7795862,0.14400001,0.0,0.17441674,0.07999999,0.08999999,32000
hardzero_plus_depr__c0p52__z1p05__lam0p010__nu0p50__psi1p25,hardzero_plus_depr,0.01,39,10,0.0,1,0.48567724,0.48657003,1.000397,0.09990863,0.09990863,1.0,0.0008927808,0.008935973,-26.929127,2.2009172,0.7336391,0.192,0.0,0.13204363,0.08999999,0.09999999,35200
hardzero_plus_depr__c0p52__z1p05__lam0p010__nu0p50__psi1p25,hardzero_plus_depr,0.01,39,11,0.0,1,0.48657003,0.48742044,1.0160794,0.09636527,0.09636527,1.0,0.0008504206,0.00882497,-27.055298,2.2354193,0.7451398,0.112,0.0,0.13026172,0.09999999,0.109999985,38400
hardzero_plus_depr__c0p52__z1p05__lam0p010__nu0p50__psi1p25,hardzero_plus_depr,0.01,39,12,0.0,1,0.48742044,0.4883391,0.9771323,0.10540656,0.10540656,1.0,0.0009186544,0.008715344,-26.661505,2.149734,0.716578,0.192,0.0,0.14456762,0.109999985,0.11999998,41600
hardzero_plus_depr__c0p52__z1p05__lam0p010__nu0p50__psi1p25,hardzero_plus_depr,0.01,39,13,0.0,1,0.4883391,0.48928395,0.95949817,0.10977458,0.10977458,1.0,0.0009448386,0.00860708,-26.651064,2.110938,0.70364606,0.19,0.0,0.15377568,0.11999998,0.12999998,44800
hardzero_plus_depr__c0p52__z1p05__lam0p010__nu0p50__psi1p25,hardzero_plus_depr,0.01,39,14,0.0,1,0.48928395,0.49007678,1.0302498,0.093271755,0.093271755,1.0,0.0007928249,0.008500161,-27.049194,2.266595,0.75553167,0.08800001,0.0,0.13830633,0.12999998,0.13999999,48000
